month_end,symbol,ret_exc,mktcap_lag,size,bm_lag,mom12m,profit_lag,asset_growth_lag,sales_growth_lag,ev_ebitda_lag
2017-02-28,CSCO,0.1122302083333332,153775930000.0,25.75876237981966,0.41496091098262256,0.1693920537328833,0.6283246977547495,-0.0003088203853128,-0.0625,48.080595014741355
2017-03-31,CSCO,-0.0114176126389702,155364700000.0,25.76904109334903,0.4107174924548498,0.194550909888982,0.6283246977547495,-0.0003088203853128,-0.0625,48.080595014741355
2017-04-30,CSCO,0.0074881656804734,155364700000.0,25.76904109334903,0.4107174924548498,0.21785549605577217,0.6283246977547495,-0.0003088203853128,-0.0625,48.080595014741355
2017-05-31,CSCO,-0.075152392133842,155364700000.0,25.76904109334903,0.4208291844930026,0.1690957534059437,0.6296482412060301,-0.0023604334326088,0.0310880829015544,49.08673803526448
2017-06-30,CSCO,-0.0078946400253727,170520350000.0,25.86212048138647,0.38342637696908316,0.10693578812235988,0.6296482412060301,-0.0023604334326088,0.0310880829015544,49.08673803526448
2017-07-31,CSCO,0.0040923322683705,170520350000.0,25.86212048138647,0.38342637696908316,0.03550730355184959,0.6296482412060301,-0.0023604334326088,0.0310880829015544,49.08673803526448
2017-08-31,CSCO,0.0232653418124005,170520350000.0,25.86212048138647,0.38342637696908316,0.010492888358706792,0.6296482412060301,-0.0023604334326088,0.0310880829015544,49.08673803526448
2017-09-30,CSCO,0.043185687674635105,170520350000.0,25.86212048138647,0.3878540010033993,0.025752377753804692,0.6219401631912964,0.0307105994442239,0.0161641541038525,45.000439698492464
2017-10-31,CSCO,0.0145623847754979,157092750000.0,25.78010223219338,0.42100606170558474,0.1026249506743413,0.6219401631912964,0.0307105994442239,0.0161641541038525,45.000439698492464
2017-11-30,CSCO,0.09144011713030731,157092750000.0,25.78010223219338,0.4172694156795906,0.14611862619299432,0.6119808833223468,0.0054229767828806,0.0002472595400972,54.26307073509015
2017-12-31,CSCO,0.0259096514745308,170738370000.0,25.86339822180384,0.383920732053375,0.22494492709258412,0.6119808833223468,0.0054229767828806,0.0002472595400972,54.26307073509015
2016-09-30,CSGP,0.0441801254220934,7039078200.0,22.674743061043298,0.22530521112835486,0.1644641715641858,0.7936906931439703,0.0005797685009541,0.035696584042175,151.1800428715167
2016-10-31,CSGP,-0.1359967667436488,7039078200.0,22.674743061043298,0.22995880341264002,0.2088442969862792,0.8015053288264359,0.0215225266866423,0.028240093972514,116.91983798690109
2016-11-30,CSGP,0.021278941742383702,6968269000.0,22.664632680803123,0.23229556723484698,0.07304753024263039,0.8015053288264359,0.0215225266866423,0.028240093972514,116.91983798690109
2016-12-31,CSGP,-0.0139054421768706,6968269000.0,22.664632680803123,0.23229556723484698,0.09442647198501408,0.8015053288264359,0.0215225266866423,0.028240093972514,116.91983798690109
2017-01-31,CSGP,0.0717485411140583,6968269000.0,22.664632680803123,0.23229556723484698,0.08082102980814349,0.8015053288264359,0.0215225266866423,0.028240093972514,116.91983798690109
2017-02-28,CSGP,0.0050428500742207,6968269000.0,22.664632680803123,0.23739224188962854,0.1529695709222018,0.7892318756269725,0.0150869628033617,0.0263268002124948,89.62202641144803
2017-03-31,CSGP,0.0193850393700787,6072150500.0,22.526978662635077,0.2724262186847971,0.09573596701562069,0.7892318756269725,0.0150869628033617,0.0263268002124948,89.62202641144803
2017-04-30,CSGP,0.1621447876447876,6072150500.0,22.526978662635077,0.2772925341689077,0.0670681902326708,0.7733598760554925,0.0046186311332899,0.0377534801269748,115.89352037408148
2017-05-31,CSGP,0.0853277708592778,6687587200.0,22.623518988335864,0.2517742123796158,0.1825766372793844,0.7733598760554925,0.0046186311332899,0.0377534801269748,115.89352037408148
2017-06-30,CSGP,0.0070452599388379005,6687587200.0,22.623518988335864,0.2517742123796158,0.2099371283709952,0.7733598760554925,0.0046186311332899,0.0377534801269748,115.89352037408148
2017-07-31,CSGP,0.0448235204855841,6687587200.0,22.623518988335864,0.2567046901459468,0.26696510435921594,0.7669310529489402,0.0113267628026266,0.0467881687728699,186.7594840804546
2017-08-31,CSGP,0.0390129172714078,8542221600.0,22.868286951431436,0.2009705531404149,0.31537462773080277,0.7669310529489402,0.0113267628026266,0.0467881687728699,186.7594840804546
2017-09-30,CSGP,-0.0647520586182833,8542221600.0,22.868286951431436,0.2009705531404149,0.3109074195801172,0.7669310529489402,0.0113267628026266,0.0467881687728699,186.7594840804546
2017-10-31,CSGP,0.1015972046216921,8542221600.0,22.868286951431436,0.20631951294731105,0.3828521277054826,0.7758561484731329,0.027286703402088,0.0437692122806795,114.59994534548484
2017-11-30,CSGP,0.0303020960108181,8704725200.0,22.88713184160395,0.20246785044977642,0.46397039058479106,0.7758561484731329,0.027286703402088,0.0437692122806795,114.59994534548484
2017-12-31,CSGP,-0.027129508196721303,8704725200.0,22.88713184160395,0.20246785044977642,0.5086779287724797,0.7758561484731329,0.027286703402088,0.0437692122806795,114.59994534548484
2016-09-30,CSX,0.0782729586426298,24475920000.0,23.92095561403344,0.4749566104154614,0.16610188002217902,0.3106508875739645,-0.0017336030049118,0.0328495034377387,29.721242450388267
2016-10-31,CSX,-0.0002,24475920000.0,23.92095561403344,0.4767951521331987,0.2445748386648088,0.3103321033210332,0.0037916063675832,0.0022189349112426,32.2016
2016-11-30,CSX,0.1739412979351031,27920880000.000004,24.052640632968522,0.4179667689557062,0.2445748386648088,0.3103321033210332,0.0037916063675832,0.0022189349112426,32.2016
2016-12-31,CSX,0.0030500837520938,27920880000.000004,24.052640632968522,0.4179667689557062,0.4186161365999119,0.3103321033210332,0.0037916063675832,0.0022189349112426,32.2016
2017-01-31,CSX,0.2900841402337228,27920880000.000004,24.052640632968522,0.4179667689557062,0.4219662203520057,0.3103321033210332,0.0037916063675832,0.0022189349112426,32.2016
2017-02-28,CSX,0.0468186287192755,27920880000.000004,24.052640632968522,0.4188263407170547,0.7124503605857285,0.330589397431676,0.021135492056169,0.1206642066420664,35.09348207171315
2017-03-31,CSX,-0.0416835701050031,33352320000.0,24.230393172105888,0.3506202866847044,0.693830479988234,0.330589397431676,0.021135492056169,0.1206642066420664,35.09348207171315
2017-04-30,CSX,0.0916391752577318,33352320000.0,24.230393172105888,0.3498707136415098,0.5930063504426715,0.3084698501219937,0.0084147512283277,-0.0553177477774119,51.51599615014437
2017-05-31,CSX,0.0648867256637168,43161120000.0,24.488205926953313,0.27035906389824915,0.7159486060084339,0.3084698501219937,0.0084147512283277,-0.0553177477774119,51.51599615014437
2017-06-30,CSX,0.0065982281284608,43161120000.0,24.488205926953313,0.27035906389824915,0.7950562170296991,0.3084698501219937,0.0084147512283277,-0.0553177477774119,51.51599615014437
2017-07-31,CSX,-0.09635695437053331,43161120000.0,24.488205926953313,0.2687835718813599,0.7159483461938331,0.3600409137401977,0.0041722670250896,0.0223074241896131,47.56731216111542
2017-08-31,CSX,0.016121276595744697,50204400000.0,24.6393685092055,0.23107536391232641,0.6213507138571981,0.3600409137401977,0.0041722670250896,0.0223074241896131,47.56731216111542
2017-09-30,CSX,0.080391093843395,50204400000.0,24.6393685092055,0.23107536391232641,0.559899031810313,0.3600409137401977,0.0041722670250896,0.0223074241896131,47.56731216111542
2017-10-31,CSX,-0.0716573244886677,50204400000.0,24.6393685092055,0.217152281473337,0.6411901256537079,0.3098796937659497,-0.0080310086166029,-0.0647800886464371,49.60225886232482
2017-11-30,CSX,0.10449446757882211,48951540000.0,24.61409666610221,0.22271005161431082,0.3963915032299371,0.3098796937659497,-0.0080310086166029,-0.0647800886464371,49.60225886232482
2017-12-31,CSX,-0.0138171151776102,48951540000.0,24.61409666610221,0.22271005161431082,0.4983358870566654,0.3098796937659497,-0.0080310086166029,-0.0647800886464371,49.60225886232482
2016-09-30,CTAS,-0.042065214431586,10061692800.0,23.032001257839866,0.1831360822306163,0.34855423467085067,0.4355166135102504,-0.0299718047556136,0.0454919606638691,45.641700999272
2016-10-31,CTAS,-0.052775488454706795,10061692800.0,23.032001257839866,0.1975216337354287,0.3066890202392647,0.4510937850138703,0.0152889842663702,0.0178739268761724,54.16539693328478
2016-11-30,CTAS,0.07414071991001099,12278842160.0,23.23114346857519,0.16185581458765164,0.2541135317845579,0.4510937850138703,0.0152889842663702,0.0178739268761724,54.16539693328478
2016-12-31,CTAS,0.0080769633507853,12278842160.0,23.23114346857519,0.16185581458765164,0.3283542516945689,0.4510937850138703,0.0152889842663702,0.0178739268761724,54.16539693328478
2017-01-31,CTAS,0.0044459674627898,12278842160.0,23.23114346857519,0.16497524551614565,0.3367312150453542,0.4406021020523192,0.0113828530084746,0.0021582066716635,53.1791397435845
2017-02-28,CTAS,0.0157901481226316,12028072200.0,23.210509104715136,0.16841476891034957,0.341577182508144,0.4406021020523192,0.0113828530084746,0.0021582066716635,53.1791397435845
2017-03-31,CTAS,0.0722423728813559,12028072200.0,23.210509104715136,0.16841476891034957,0.2887197115831566,0.4406021020523192,0.0113828530084746,0.0021582066716635,53.1791397435845
2017-04-30,CTAS,-0.0327376738305941,12028072200.0,23.210509104715136,0.18109784874753246,0.36126208446451247,0.4421267079581777,0.0134260147961222,-0.0121734289545331,53.87018824834951
2017-05-31,CTAS,0.027159634225996,12400974000.0,23.241040854859737,0.17565217054724894,0.27334512332879607,0.4421267079581777,0.0134260147961222,-0.0121734289545331,53.87018824834951
2017-06-30,CTAS,0.0006710517953606,12400974000.0,23.241040854859737,0.17565217054724894,0.2660836605083786,0.4421267079581777,0.0134260147961222,-0.0121734289545331,53.87018824834951
2017-07-31,CTAS,0.069119105046017,12400974000.0,23.241040854859737,0.1856945268976453,0.17399963688588369,0.4435285668636014,0.6484951178761796,0.1944775531072057,53.00367242252463
2017-08-31,CTAS,0.00028659151587060003,13258311000.0,23.30789043802556,0.1736867539160908,0.14836758607806028,0.4435285668636014,0.6484951178761796,0.1944775531072057,53.00367242252463
2017-09-30,CTAS,0.0678407407407407,13258311000.0,23.30789043802556,0.1736867539160908,0.1914193920255169,0.4435285668636014,0.6484951178761796,0.1944775531072057,53.00367242252463
2017-10-31,CTAS,0.032091405600221605,13258311000.0,23.30789043802556,0.19353000544337812,0.3127356212209644,0.4587971601666271,-0.0268977685391819,0.0530723975306592,53.23794215252985
2017-11-30,CTAS,0.0555607085346216,14274900000.0,23.381768587210008,0.17974773903845212,0.271486306911175,0.4587971601666271,-0.0268977685391819,0.0530723975306592,53.23794215252985
2017-12-31,CTAS,-0.011062601626016199,14274900000.0,23.381768587210008,0.17974773903845212,0.3194700520950113,0.4587971601666271,-0.0268977685391819,0.0530723975306592,53.23794215252985
2016-09-30,CTSH,-0.16959415041782722,34693164000.0,24.269808501609763,0.28428943523283146,0.01906108426452689,0.3952522255192878,0.0317370582369522,0.0524672079950031,48.942949494949495
2016-10-31,CTSH,0.0760942779291553,34693164000.0,24.269808501609763,0.28428943523283146,-0.15033306615330033,0.3952522255192878,0.0317370582369522,0.0524672079950031,48.942949494949495
